,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
206,2,TE,1,50,2.07791579854369E-06,25,0,5650,3185,2877,5342
207,2,IN,1,50,2.07791579854369E-06,25,0,5607,2143,8392,11856
208,2,TE,1,50,2.79033959837797E-06,25,0,5650,3185,2877,5342
209,2,IN,1,50,2.79033959837797E-06,25,0,5607,2143,8392,11856
210,2,TE,1,50,3.71708491097636E-06,25,0,5650,3185,2877,5342
211,2,IN,1,50,3.71708491097636E-06,25,0,5606,2143,8393,11856
212,2,TE,1,50,4.50595460435467E-06,25,0,5650,3185,2877,5342
213,2,IN,1,50,4.50595460435467E-06,25,0,5606,2143,8393,11856
214,2,TE,1,50,8.3219411631684E-06,25,0,5647,3184,2880,5343
215,2,IN,1,50,8.3219411631684E-06,25,0,5604,2143,8395,11856
216,2,TE,1,50,1.10189539060863E-05,25,0,5641,3183,2886,5344
217,2,IN,1,50,1.10189539060863E-05,25,0,5599,2142,8400,11857
218,2,TE,1,50,1.34023598507481E-05,25,0,5638,3178,2889,5349
219,2,IN,1,50,1.34023598507481E-05,25,0,5595,2140,8404,11859
220,2,TE,1,50,1.55044306682279E-05,25,0,5631,3168,2896,5359
221,2,IN,1,50,1.55044306682279E-05,25,0,5592,2139,8407,11860
222,2,TE,1,50,1.74710712477528E-05,25,0,5626,3162,2901,5365
223,2,IN,1,50,1.74710712477528E-05,25,0,5582,2133,8417,11866
224,2,TE,1,50,1.93668590828671E-05,25,0,5615,3155,2912,5372
225,2,IN,1,50,1.93668590828671E-05,25,0,5571,2129,8428,11870
226,2,TE,1,50,2.12282578799769E-05,25,0,5600,3147,2927,5380
227,2,IN,1,50,2.12282578799769E-05,25,0,5565,2125,8434,11874
228,2,TE,1,50,2.30797832955432E-05,25,0,5591,3137,2936,5390
229,2,IN,1,50,2.30797832955432E-05,25,0,5551,2123,8448,11876
230,2,TE,1,50,2.49376892108038E-05,25,0,5583,3132,2944,5395
231,2,IN,1,50,2.49376892108038E-05,25,0,5540,2123,8459,11876
232,2,TE,1,50,2.68150163260749E-05,25,0,5573,3128,2954,5399
233,2,IN,1,50,2.68150163260749E-05,25,0,5529,2118,8470,11881
234,2,TE,1,50,2.87201597183622E-05,25,0,5557,3116,2970,5411
235,2,IN,1,50,2.87201597183622E-05,25,0,5522,2115,8477,11884
236,2,TE,1,50,3.06630362834121E-05,25,0,5543,3106,2984,5421
237,2,IN,1,50,3.06630362834121E-05,25,0,5511,2110,8488,11889
238,2,TE,1,50,3.26514704527524E-05,25,0,5526,3086,3001,5441
239,2,IN,1,50,3.26514704527524E-05,25,0,5503,2104,8496,11895
240,2,TE,1,50,3.46938705011395E-05,25,0,5505,3078,3022,5449
241,2,IN,1,50,3.46938705011395E-05,25,0,5492,2098,8507,11901
242,2,TE,1,50,3.67942413347423E-05,25,0,5486,3061,3041,5466
243,2,IN,1,50,3.67942413347423E-05,25,0,5481,2093,8518,11906
244,2,TE,1,50,3.89615017830839E-05,25,0,5473,3052,3054,5475
245,2,IN,1,50,3.89615017830839E-05,25,0,5475,2088,8524,11911
246,2,TE,1,50,4.12018153236624E-05,25,0,5447,3047,3080,5480
247,2,IN,1,50,4.12018153236624E-05,25,0,5457,2080,8542,11919
248,2,TE,1,50,4.35222704263209E-05,25,0,5434,3043,3093,5484
249,2,IN,1,50,4.35222704263209E-05,25,0,5446,2074,8553,11925
250,2,TE,1,50,4.59306206541746E-05,25,0,5421,3028,3106,5499
251,2,IN,1,50,4.59306206541746E-05,25,0,5430,2063,8569,11936
252,2,TE,1,50,4.84307489109334E-05,25,0,5398,3020,3129,5507
253,2,IN,1,50,4.84307489109334E-05,25,0,5419,2059,8580,11940
254,2,TE,1,50,5.1031574202349E-05,25,0,5385,3004,3142,5523
255,2,IN,1,50,5.1031574202349E-05,25,0,5408,2049,8591,11950
256,2,TE,1,50,5.37386395693521E-05,25,0,5358,2982,3169,5545
257,2,IN,1,50,5.37386395693521E-05,25,0,5398,2043,8601,11956
258,2,TE,1,50,5.65583475379724E-05,25,0,5345,2972,3182,5555
259,2,IN,1,50,5.65583475379724E-05,25,0,5386,2034,8613,11965
260,2,TE,1,50,5.9503553162298E-05,25,0,5334,2948,3193,5579
