,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
104,13,TE,1,50,0.00017538682979210748,1,0,2053,1452,605,1206
105,13,IN,1,50,0.00017538682979210748,1,0,2588,1827,1767,2528
106,13,TE,1,50,0.00018410010542503679,1,0,2042,1432,616,1226
107,13,IN,1,50,0.00018410010542503679,1,0,2575,1811,1780,2544
108,13,TE,1,50,0.00019322733034771644,1,0,2030,1413,628,1245
109,13,IN,1,50,0.00019322733034771644,1,0,2563,1794,1792,2561
110,13,TE,1,50,0.00020280518574089453,1,0,2008,1397,650,1261
111,13,IN,1,50,0.00020280518574089453,1,0,2542,1768,1813,2587
112,13,TE,1,50,0.0002128585827462562,1,0,1995,1368,663,1290
113,13,IN,1,50,0.0002128585827462562,1,0,2529,1725,1826,2630
114,13,TE,1,50,0.00022340147254313843,1,0,1986,1354,672,1304
115,13,IN,1,50,0.00022340147254313843,1,0,2511,1703,1844,2652
116,13,TE,1,50,0.00023447614976222352,1,0,1975,1329,683,1329
117,13,IN,1,50,0.00023447614976222352,1,0,2494,1670,1861,2685
118,13,TE,1,50,0.00024612108265081097,1,0,1961,1305,697,1353
119,13,IN,1,50,0.00024612108265081097,1,0,2479,1635,1876,2720
120,13,TE,1,50,0.0002583488740638875,1,0,1953,1287,705,1371
121,13,IN,1,50,0.0002583488740638875,1,0,2468,1605,1887,2750
122,13,TE,1,50,0.00027122801689172,1,0,1938,1261,720,1397
123,13,IN,1,50,0.00027122801689172,1,0,2446,1573,1909,2782
124,13,TE,1,50,0.0002847942861920343,1,0,1926,1243,732,1415
125,13,IN,1,50,0.0002847942861920343,1,0,2425,1537,1930,2818
126,13,TE,1,50,0.00029909067699278877,1,0,1908,1214,750,1444
127,13,IN,1,50,0.00029909067699278877,1,0,2409,1498,1946,2857
128,13,TE,1,50,0.0003141848512753782,1,0,1886,1183,772,1475
129,13,IN,1,50,0.0003141848512753782,1,0,2389,1448,1966,2907
130,13,TE,1,50,0.0003301293440520337,1,0,1866,1166,792,1492
131,13,IN,1,50,0.0003301293440520337,1,0,2373,1416,1982,2939
132,13,TE,1,50,0.0003470264148914034,1,0,1856,1142,802,1516
133,13,IN,1,50,0.0003470264148914034,1,0,2340,1386,2015,2969
134,13,TE,1,50,0.00036493262881032314,1,0,1839,1120,819,1538
135,13,IN,1,50,0.00036493262881032314,1,0,2316,1346,2039,3009
136,13,TE,1,50,0.0003839462882533796,1,0,1818,1097,840,1561
137,13,IN,1,50,0.0003839462882533796,1,0,2299,1308,2056,3047
138,13,TE,1,50,0.00040420006948694545,1,0,1804,1065,854,1593
139,13,IN,1,50,0.00040420006948694545,1,0,2278,1266,2077,3089
140,13,TE,1,50,0.0004257630947297131,1,0,1784,1051,874,1607
141,13,IN,1,50,0.0004257630947297131,1,0,2258,1235,2097,3120
142,13,TE,1,50,0.00044881428666145777,1,0,1762,1020,896,1638
143,13,IN,1,50,0.00044881428666145777,1,0,2238,1196,2117,3159
144,13,TE,1,50,0.00047349282959381904,1,0,1738,994,920,1664
145,13,IN,1,50,0.00047349282959381904,1,0,2215,1170,2140,3185
146,13,TE,1,50,0.0005000047358169888,1,0,1719,976,939,1682
147,13,IN,1,50,0.0005000047358169888,1,0,2186,1143,2169,3212
148,13,TE,1,50,0.0005285515190075534,1,0,1706,951,952,1707
149,13,IN,1,50,0.0005285515190075534,1,0,2164,1105,2191,3250
150,13,TE,1,50,0.0005593962305114734,1,0,1685,932,973,1726
151,13,IN,1,50,0.0005593962305114734,1,0,2139,1070,2216,3285
152,13,TE,1,50,0.0005928162869010952,1,0,1664,912,994,1746
153,13,IN,1,50,0.0005928162869010952,1,0,2110,1025,2245,3330
154,13,TE,1,50,0.0006291721459333007,1,0,1648,889,1010,1769
155,13,IN,1,50,0.0006291721459333007,1,0,2082,991,2273,3364
156,13,TE,1,50,0.0006688900828539947,1,0,1626,864,1032,1794
157,13,IN,1,50,0.0006688900828539947,1,0,2057,947,2298,3408
158,13,TE,1,50,0.0007124764817035615,1,0,1609,835,1049,1823
159,13,IN,1,50,0.0007124764817035615,1,0,2034,915,2321,3440
160,13,TE,1,50,0.0007605943147138664,1,0,1588,806,1070,1852
161,13,IN,1,50,0.0007605943147138664,1,0,1999,875,2356,3480
162,13,TE,1,50,0.000813930760983307,1,0,1562,772,1096,1886
163,13,IN,1,50,0.000813930760983307,1,0,1974,844,2381,3511
164,13,TE,1,50,0.0008733624931044557,1,0,1531,734,1127,1924
165,13,IN,1,50,0.0008733624931044557,1,0,1941,800,2414,3555
166,13,TE,1,50,0.0009401870150351577,1,0,1508,712,1150,1946
167,13,IN,1,50,0.0009401870150351577,1,0,1910,762,2445,3593
168,13,TE,1,50,0.0010157830986010812,1,0,1484,686,1174,1972
169,13,IN,1,50,0.0010157830986010812,1,0,1883,715,2472,3640
170,13,TE,1,50,0.001101983265510241,1,0,1462,645,1196,2013
171,13,IN,1,50,0.001101983265510241,1,0,1846,676,2509,3679
172,13,TE,1,50,0.0012015383620366652,1,0,1443,603,1215,2055
173,13,IN,1,50,0.0012015383620366652,1,0,1803,645,2552,3710
174,13,TE,1,50,0.0013176206679799385,1,0,1412,558,1246,2100
175,13,IN,1,50,0.0013176206679799385,1,0,1772,611,2583,3744
176,13,TE,1,50,0.0014549556716485755,1,0,1391,521,1267,2137
177,13,IN,1,50,0.0014549556716485755,1,0,1729,566,2626,3789
178,13,TE,1,50,0.0016202303371275631,1,0,1371,487,1287,2171
179,13,IN,1,50,0.0016202303371275631,1,0,1690,517,2665,3838
180,13,TE,1,50,0.0018228366908494664,1,0,1335,455,1323,2203
